city_name,state_abbr,fips_full,fips_state,fips_county,fips_tract,fdi_score,poverty_rate,median_income,pct_black,pct_no_internet,vacancy_rate,total_population,imputed_flag,dim_poverty,dim_income,dim_pct_black,dim_no_internet,dim_vacancy,dim_health_prox
Detroit,MI,26163501800,26,163,501800,29.63,10.724460724460725,72944.0,72.64957264957265,0.38230475150191157,10.464547677261614,4914,False,0.10724460724460724,0.7286266311661269,0.7264957264957265,0.0038230475150191155,0.10464547677261614,0.10724460724460724
Detroit,MI,26163501900,26,163,501900,46.76,42.1493370551291,41964.0,90.13452914798206,5.758582502768549,14.730878186968837,2899,False,0.42149337055129105,0.856115818453422,0.9013452914798207,0.05758582502768549,0.14730878186968838,0.42149337055129105
Detroit,MI,26163502000,26,163,502000,45.91,31.09201213346815,41064.0,95.24772497472193,10.438144329896907,21.616161616161616,1978,False,0.3109201213346815,0.8598195069156094,0.9524772497472194,0.10438144329896908,0.21616161616161617,0.3109201213346815
Detroit,MI,26163502600,26,163,502600,48.41,33.908222975053896,33475.0,97.5669849091469,7.160096540627514,28.80870561282932,3247,False,0.339082229750539,0.891049831070654,0.9756698490914689,0.07160096540627514,0.2880870561282932,0.339082229750539
Detroit,MI,26163502700,26,163,502700,51.2,38.45482322130074,30545.0,98.47228284591881,9.68096809680968,31.807951987997,2291,False,0.38454823221300743,0.9031073946197752,0.9847228284591881,0.0968096809680968,0.31807951987997,0.38454823221300743
Detroit,MI,26163503100,26,163,503100,38.52,19.84819734345351,47617.0,92.34638878907654,8.605851979345955,7.188498402555911,2783,False,0.1984819734345351,0.8328525397014828,0.9234638878907654,0.08605851979345955,0.07188498402555911,0.1984819734345351
Detroit,MI,26163503200,26,163,503200,41.71,27.60045061960195,52822.0,84.7915884340969,7.393364928909953,21.735905044510385,2663,False,0.2760045061960195,0.8114328747618322,0.847915884340969,0.07393364928909953,0.21735905044510384,0.2760045061960195
Detroit,MI,26163503300,26,163,503300,46.04,33.79401118789075,39160.0,96.55508612284693,6.8493150684931505,18.462549277266753,3077,False,0.33794011187890755,0.867654865617837,0.9655508612284693,0.0684931506849315,0.18462549277266752,0.33794011187890755
Detroit,MI,26163503400,26,163,503400,52.82,47.23557692307692,29773.0,82.21153846153845,13.513513513513514,36.096718480138165,832,False,0.4723557692307692,0.9062843362784515,0.8221153846153846,0.13513513513513514,0.3609671848013816,0.4723557692307692
Detroit,MI,26163503500,26,163,503500,48.39,28.700745473908412,48333.0,91.95953141640044,12.288135593220339,45.70552147239264,1878,False,0.2870074547390841,0.8299060497693425,0.9195953141640044,0.1228813559322034,0.4570552147239264,0.2870074547390841
Detroit,MI,26163503600,26,163,503600,50.18,40.354609929078016,35518.0,94.9645390070922,8.295625942684765,28.86266094420601,1410,False,0.40354609929078017,0.8826424582614887,0.949645390070922,0.08295625942684764,0.2886266094420601,0.40354609929078017
Detroit,MI,26163503900,26,163,503900,52.35,42.116991643454035,34263.0,94.42896935933148,11.947626841243862,34.72222222222222,1795,False,0.4211699164345404,0.8878070460615388,0.9442896935933147,0.11947626841243862,0.3472222222222222,0.4211699164345404
Detroit,MI,26163504000,26,163,504000,39.98,18.670576735092865,38171.0,83.0078125,2.380952380952381,30.0,1024,False,0.18670576735092864,0.8717248077168407,0.830078125,0.023809523809523808,0.3,0.18670576735092864
Detroit,MI,26163504100,26,163,504100,49.56,38.56540084388186,34250.0,99.25558312655087,4.570383912248629,27.645502645502646,1209,False,0.3856540084388186,0.8878605437837704,0.9925558312655087,0.045703839122486295,0.27645502645502645,0.3856540084388186
Detroit,MI,26163504200,26,163,504200,48.52,29.069767441860467,32760.0,97.31543624161074,2.8192371475953566,43.43339587242026,1639,False,0.29069767441860467,0.8939922057933918,0.9731543624161074,0.028192371475953566,0.4343339587242026,0.29069767441860467
Detroit,MI,26163504300,26,163,504300,46.36,25.133950316609837,41923.0,96.78519240136386,16.391184573002754,29.1015625,2053,False,0.2513395031660984,0.8562845420389217,0.9678519240136386,0.16391184573002754,0.291015625,0.2513395031660984
Detroit,MI,26163504400,26,163,504400,54.44,45.3796350794585,23938.0,98.58740435550324,9.79020979020979,34.47880870561283,1699,False,0.453796350794585,0.9302965831416332,0.9858740435550324,0.0979020979020979,0.3447880870561283,0.453796350794585
Detroit,MI,26163505100,26,163,505100,49.82,28.113286130778842,27381.0,93.25429272281276,37.88300835654596,19.955406911928648,2446,False,0.2811328613077884,0.9161279171690652,0.9325429272281276,0.37883008356545955,0.19955406911928647,0.2811328613077884
Detroit,MI,26163505200,26,163,505200,45.57,36.898395721925134,35714.0,91.53074027603513,4.230769230769231,15.693904020752269,3188,False,0.3689839572192513,0.8818358772186122,0.9153074027603513,0.04230769230769231,0.1569390402075227,0.3689839572192513
Detroit,MI,26163505400,26,163,505400,50.03,26.84379294548786,25440.0,99.40448923499771,18.549346016646847,36.14274867122248,2183,False,0.2684379294548786,0.9241155386191826,0.9940448923499772,0.18549346016646848,0.3614274867122248,0.2684379294548786
Detroit,MI,26163505600,26,163,505600,45.96,34.51925242062598,41786.0,97.7792732166891,9.203655352480418,14.077397644419518,4458,False,0.34519252420625984,0.8568483257270546,0.9777927321668911,0.09203655352480418,0.14077397644419518,0.34519252420625984
Detroit,MI,26163505700,26,163,505700,50.85,34.20133375674818,41250.0,90.48672566371681,20.585365853658537,39.705882352941174,3164,False,0.34201333756748176,0.8590540779667574,0.9048672566371682,0.20585365853658538,0.39705882352941174,0.34201333756748176
Detroit,MI,26163505800,26,163,505800,39.55,35.031465388073116,32708.0,38.17365269461078,10.22604951560818,29.407294832826747,3340,False,0.35031465388073113,0.8942061966823182,0.3817365269461078,0.1022604951560818,0.29407294832826747,0.35031465388073113
Detroit,MI,26163506100,26,163,506100,51.56,41.78477690288714,24202.0,94.12073490813648,27.92022792022792,10.800508259212197,1905,False,0.4178477690288714,0.9292101678593915,0.9412073490813648,0.2792022792022792,0.10800508259212198,0.4178477690288714
Detroit,MI,26163506200,26,163,506200,45.72,27.834179357022,29443.0,88.24027072758037,15.681233933161954,23.949169110459433,2364,False,0.27834179357022,0.9076423553812536,0.8824027072758036,0.15681233933161953,0.23949169110459434,0.27834179357022
Detroit,MI,26163506300,26,163,506300,56.3,53.26278659611992,22656.0,92.07920792079209,19.478737997256516,26.13981762917933,1717,False,0.5326278659611993,0.935572281595549,0.9207920792079208,0.19478737997256515,0.2613981762917933,0.5326278659611993
Detroit,MI,26163506400,26,163,506400,53.82,42.57975034674064,29234.0,94.09417398244214,10.112359550561797,42.70386266094421,1253,False,0.4257975034674064,0.9085024341463616,0.9409417398244214,0.10112359550561796,0.4270386266094421,0.4257975034674064
